12240,20577,1,
41286,61883,2,
15120,56907,2,
64398,3050,3,
38191,10234,3,
22327,14253,1,
7030,22245,1,
14224,59990,2,
24004,2388,1,
20928,33262,2,
61648,50890,3,
885,13685,1,
49035,24167,3,
36918,31194,3,
18721,44434,2,
10474,44270,2,
10082,1424,1,
54146,54303,2,
12178,59066,2,
25312,32991,2,
64993,4236,3,
53594,30966,3,
49679,62893,2,
31378,38181,2,
45557,31676,3,
58201,25815,3,
40199,36478,3,
63734,35264,3,
47616,30375,3,
62209,27323,3,
60996,5236,3,
19856,53552,2,
31923,5823,1,
41883,16606,3,
16374,1871,1,
35743,24024,3,
21122,36213,2,
64256,33025,3,
19670,39005,2,
7868,44902,2,
4283,14981,1,
2632,34103,2,
28278,57417,2,
6103,18753,1,
53065,13194,3,
22350,18993,1,
30382,28340,1,
62358,56052,3,
55829,6617,3,
2097,49165,2,
1331,11402,1,
64286,41894,3,
65289,22429,3,
4510,12980,1,
43596,51750,2,
41014,55693,2,
43454,7479,3,
59670,45736,3,
26545,12852,1,
30167,7792,1,
32197,47072,2,
31751,42859,2,
24712,47700,2,
42527,18974,3,
24734,6808,1,
27854,62555,2,
51595,2699,3,
1701,5114,1,
9293,45644,2,
54946,22811,3,
27219,62567,2,
11310,25724,1,
17298,56907,2,
6496,63097,2,
16571,45822,2,
7888,22466,1,
24777,42489,2,
28209,8417,1,
6011,19614,1,
36719,14875,3,
30826,33989,2,
17961,59719,2,
8403,3909,1,
44967,1950,3,
63539,25963,3,
46008,1445,3,
58985,24804,3,
3343,14270,1,
11246,9584,1,
24580,493,1,
8006,23650,1,
4327,56808,2,
45280,14823,3,
52522,57995,2,
15597,62560,2,
1325,26662,1,
57565,20093,3,
58977,41318,3,
49320,38084,3,
49168,33977,3,
26108,63425,2,
7939,11878,1,
43503,31753,3,
22217,63434,2,
26609,53691,2,
41329,56441,2,
36592,17744,3,
30935,27154,1,
1038,41912,2,
20205,25640,1,
12355,23606,1,
21665,31110,1,
224,25192,1,
37185,58529,2,
39099,21361,3,
9851,38161,2,
61050,10554,3,
16225,35925,2,
6752,22318,1,
54032,27721,3,
9311,33788,2,
5599,53769,2,
47497,13361,3,
11823,64551,2,
19976,41407,2,
33868,26488,3,
55074,44223,3,
52983,33230,3,
30498,18946,1,
53371,20086,3,
11016,5191,1,
37493,56390,2,
51291,44315,3,
53419,47503,3,
24468,27342,1,
11672,9802,1,
26081,26858,1,
48525,41276,3,
57163,28967,3,
28555,37137,2,
8318,23245,1,
56628,13956,3,
42410,28391,3,
5501,51485,2,
59992,6103,3,
2032,39988,2,
9241,41755,2,
20672,28179,1,
16479,9297,1,
18421,36758,2,
35846,39120,2,
24663,26250,1,
63818,17267,3,
5384,59814,2,
3874,55373,2,
57054,6384,3,
11092,30835,1,
60656,8661,3,
59067,44574,3,
42465,53856,2,
6529,37314,2,
18917,15171,1,
13129,222,1,
26508,58513,2,
22941,22434,1,
14282,50571,2,
1294,28354,1,
24517,17332,1,
41937,46834,2,
2404,55822,2,
7909,11252,1,
48555,44386,3,
64740,33090,3,
61024,16057,3,
17460,23200,1,
42615,41358,3,
11293,39726,2,
27471,5979,1,
8959,54739,2,
62143,46710,3,
44484,45563,2,
62578,52859,3,
11038,43035,2,
1823,4254,1,
37715,53618,2,
11394,7858,1,
58266,42727,3,
26953,1989,1,
578,29453,1,
34881,25989,3,
36656,60334,2,
62067,16875,3,
17013,57177,2,
22539,43211,2,
12529,9179,1,
49199,52563,2,
36184,64164,2,
30769,63376,2,
16907,61560,2,
17570,649,1,
3733,54769,2,
10573,3968,1,
43448,52904,2,
5918,14190,1,
51058,40231,3,
53610,28624,3,
51274,16852,3,
26156,35911,2,
17880,48013,2,
42784,17079,3,
42594,14508,3,
11239,23509,1,
24562,20361,1,
34688,50782,2,
39239,58850,2,
34252,5989,3,
25981,18074,1,
30711,7773,1,
60769,34227,3,
53477,38897,3,
30642,47776,2,
38156,46773,2,
26587,51492,2,
27480,11584,1,
63706,26985,3,
28415,41299,2,
45158,57364,2,
15456,62468,2,
17541,24436,1,
5462,38681,2,
62497,23303,3,
25505,15371,1,
8544,12042,1,
21058,34147,2,
21159,23995,1,
45291,1887,3,
40375,19597,3,
55025,53523,3,
58937,56186,3,
50517,60285,2,
18329,26903,1,
22982,47148,2,
30749,54844,2,
65224,56713,3,
61845,58446,3,
59235,31452,3,
12809,55678,2,
36580,45700,2,
30001,44685,2,
59316,13598,3,
56777,10730,3,
24142,23683,1,
9195,13377,1,
38849,37329,3,
33787,25274,3,
40287,11765,3,
55283,11158,3,
63864,49248,3,
31477,31203,1,
9025,44005,2,
54658,23909,3,
31315,21989,1,
14025,25608,1,
64604,47170,3,
60877,49761,3,
53729,719,3,
27509,53541,2,
51518,7461,3,
38060,36236,3,
55609,17941,3,
21044,47885,2,
52950,49704,3,
55762,64754,2,
23624,34531,2,
8940,48800,2,
55578,5303,3,
30398,2467,1,
9738,15830,1,
4813,30923,1,
20754,27749,1,
25146,20468,1,
51368,5805,3,
26888,24648,1,
10049,29770,1,
39571,51461,2,
57973,13196,3,
31412,54570,2,
29564,57956,2,
5989,11914,1,
57550,64188,2,
40652,24357,3,
60185,1528,3,
5138,8660,1,
33255,6134,3,
27485,21400,1,
36495,62968,2,
9182,28451,1,
38511,39455,2,
52428,23655,3,
12138,26740,1,
49323,1600,3,
50216,22182,3,
51277,39053,3,
44980,31748,3,
17758,33099,2,
19025,64328,2,
64112,20344,3,
7094,64575,2,
34014,21218,3,
2307,30576,1,
8929,28711,1,
65314,59956,3,
28361,62587,2,
19561,42503,2,
20026,21774,1,
38562,20958,3,
29369,44557,2,
7394,24794,1,
28429,34232,2,
48837,46508,3,
37688,53234,2,
5376,26231,1,
30465,28475,1,
49495,39170,3,
22874,30747,1,
65138,48019,3,
16670,19546,1,
25114,62141,2,
6642,15229,1,
46801,28916,3,
56888,46721,3,
52194,37059,3,
15732,19652,1,
7498,63200,2,
5248,39035,2,
16151,46481,2,
31604,63823,2,
2611,26380,1,
9010,31718,1,
41625,30926,3,
15056,38251,2,
37251,28179,3,
7032,27256,1,
22537,46051,2,
34675,12500,3,
4399,48494,2,
24413,56319,2,
62583,33688,3,
20173,44151,2,
52323,12023,3,
6128,27176,1,
48758,42927,3,
54234,2688,3,
5294,737,1,
45961,17162,3,
4745,18831,1,
35811,4512,3,
16893,57670,2,
48432,37747,3,
3842,62179,2,
54479,40097,3,
64145,34864,3,
40490,25084,3,
10304,48462,2,
13864,12094,1,
35788,20255,3,
6824,37855,2,
34381,1044,3,
7607,43315,2,
21726,59682,2,
39576,5266,3,
19685,8398,1,
18637,12451,1,
33889,3692,3,
36776,22821,3,
11995,64551,2,
19248,44209,2,
43477,63080,2,
35155,47205,2,
60908,31637,3,
58531,26986,3,
56315,52063,3,
51245,20675,3,
42990,5395,3,
5662,48616,2,
29981,32913,2,
24897,29949,1,
4705,4590,1,
10141,52676,2,
42542,46049,2,
17052,55438,2,
1390,18819,1,
4003,48837,2,
25055,33786,2,
43510,62688,2,
63295,23829,3,
60751,64466,2,
24707,33793,2,
56966,24643,3,
18632,48530,2,
34344,24110,3,
15852,13763,1,
16114,4007,1,
34016,1135,3,
63607,22000,3,
61978,45931,3,
62570,48153,3,
62163,26745,3,
4956,27340,1,
9694,29118,1,
56291,58635,2,
7504,22454,1,
1398,44556,2,
9296,17365,1,
30327,10326,1,
11952,32577,1,
21302,63203,2,
27192,2402,1,
61928,59648,3,
17337,51759,2,
17880,501,1,
5208,45171,2,
39501,32217,3,
5547,8311,1,
17400,52516,2,
44428,29630,3,
17878,24766,1,
40130,61146,2,
50389,51373,2,
7654,32364,1,
35777,6072,3,
35868,49371,2,
53039,46713,3,
48024,24172,3,
55152,53461,3,
51187,30119,3,
13521,20671,1,
48847,60998,2,
43166,59846,2,
14161,55573,2,
64439,4319,3,
39277,40828,2,
37304,56388,2,
37395,43426,2,
42465,44939,2,
62375,20062,3,
50533,18481,3,
3173,21608,1,
18623,14128,1,
20109,2162,1,
17444,5255,1,
140,61483,2,
42315,49565,2,
36200,28246,3,
64275,57349,3,
63528,16477,3,
45507,14844,3,
59150,39468,3,
25828,15014,1,
46541,51495,2,
17927,48125,2,
15,45958,2,
32225,24783,1,
8195,15741,1,
56216,26967,3,
11969,39387,2,
7210,29007,1,
11950,53294,2,
37443,52863,2,
10818,20086,1,
64772,22304,3,
15317,12543,1,
60007,12204,3,
42314,1782,3,
6241,57314,2,
22734,16066,1,
58854,22297,3,
38385,4421,3,
2931,47145,2,
35029,46970,2,
32948,48526,2,
11084,61986,2,
43897,18051,3,
506,28540,1,
45583,9778,3,
45559,26402,3,
4516,40521,2,
54651,55449,2,
26458,1679,1,
59522,13622,3,
45347,816,3,
41096,57925,2,
10649,21493,1,
33981,60604,2,
18516,46751,2,
9818,31692,1,
24210,36616,2,
60139,3096,3,
48662,1998,3,
62656,16769,3,
22170,9892,1,
22492,10679,1,
15429,57244,2,
29701,7673,1,
38900,35574,3,
65251,3774,3,
6224,16702,1,
828,59458,2,
6379,35304,2,
56508,60182,2,
23295,30872,1,
499,18477,1,
22904,52676,2,
16459,3100,1,
63572,61297,3,
59461,27009,3,
36259,38693,2,
19006,48823,2,
2199,57950,2,
52828,18259,3,
18807,2851,1,
58532,17939,3,
37751,28277,3,
1088,38982,2,
24481,44746,2,
62291,4031,3,
48746,45252,3,
39714,42209,2,
58288,59604,2,
48701,36455,3,
28437,61578,2,
257,37088,2,
33028,41637,2,
54952,25610,3,
45800,3386,3,
4013,57484,2,
38729,24966,3,
63560,50351,3,
31963,43317,2,
12347,17175,1,
52661,28979,3,
42816,15013,3,
35404,51803,2,
29647,60154,2,
3535,63642,2,
35843,13638,3,
32774,59725,2,
49880,64859,2,
5865,4595,1,
52764,2874,3,
36966,43139,2,
33703,57716,2,
6969,16130,1,
61144,22848,3,
15273,44053,2,
22886,30971,1,
6042,53944,2,
58585,59007,2,
64344,19293,3,
56448,35479,3,
55018,10504,3,
31108,30552,1,
59878,5447,3,
28009,59215,2,
53781,50686,3,
10584,14260,1,
46940,24695,3,
33466,5127,3,
23992,46376,2,
2094,42470,2,
31805,24615,1,
5069,32756,1,
54900,49717,3,
27220,9991,1,
15235,30418,1,
163,37153,2,
48355,25567,3,
21395,44497,2,
9410,49050,2,
38974,4083,3,
61988,29208,3,
60689,7438,3,
59252,1913,3,
40539,47789,2,
34337,123,3,
33573,20091,3,
43108,44850,2,
29070,2558,1,
51299,62975,2,
52218,59191,2,
27193,12044,1,
12992,28559,1,
35996,15089,3,
30765,25273,1,
64049,13637,3,
3863,38809,2,
54214,38448,3,
20029,64829,2,
45557,38999,3,
3392,30330,1,
19188,37548,2,
20971,26310,1,
40854,38393,3,
65305,11091,3,
20666,1584,1,
47220,26516,3,
58540,6115,3,
30919,164,1,
29249,4706,1,
43706,57134,2,
23966,63323,2,
60964,5106,3,
37122,47382,2,
5702,50911,2,
57860,30854,3,
22431,28016,1,
8727,23776,1,
3636,8392,1,
44858,30323,3,
65393,37032,3,
14401,50911,2,
32004,64610,2,
52744,63736,2,
22603,53036,2,
18820,35555,2,
10318,63904,2,
33919,11597,3,
65099,58952,3,
57715,58044,2,
18258,62323,2,
9448,64099,2,
17267,45243,2,
45334,23015,3,
11647,47858,2,
51943,43538,3,
59499,62833,2,
44408,57959,2,
51652,3053,3,
55225,24566,3,
58045,40006,3,
11740,11257,1,
64480,9237,3,
16024,22300,1,
20833,53701,2,
14990,22132,1,
131,42398,2,
62015,8053,3,
185,58100,2,
32100,22662,1,
30036,44653,2,
1184,21505,1,
7918,55835,2,
34007,45985,2,
46570,19649,3,
18856,33485,2,
437,9624,1,
19142,20021,1,
37532,47716,2,
36412,16297,3,
7790,53678,2,
12252,36141,2,
41522,1896,3,
46158,39591,3,
38318,7778,3,
56474,1457,3,
44935,7509,3,
17688,29536,1,
62258,31313,3,
47370,24614,3,
1032,17393,1,
19069,25080,1,
809,11157,1,
60422,17789,3,
36879,36990,2,
32910,12009,3,
56810,12195,3,
4924,28602,1,
12854,59515,2,
12337,4754,1,
35605,6966,3,
9400,14025,1,
40567,33015,3,
17390,13707,1,
56579,826,3,
11059,12943,1,
42564,853,3,
26589,10937,1,
26035,47037,2,
52712,52034,3,
57972,49314,3,
17852,23594,1,
42502,55775,2,
54563,53516,3,
29,40045,2,
11814,41907,2,
55408,38348,3,
7266,29668,1,
12619,38938,2,
49137,34899,3,
63487,2489,3,
41771,13494,3,
33447,10184,3,
24237,55642,2,
58575,41693,3,
44412,43211,3,
5874,47528,2,
35140,41043,2,
50909,63869,2,
9439,10359,1,
35184,6384,3,
25033,41649,2,
4165,62705,2,
43812,49670,2,
63540,38197,3,
63328,60483,3,
49110,16556,3,
4035,2551,1,
30541,5992,1,
9040,7024,1,
50460,23372,3,
6361,41322,2,
60886,36154,3,
2611,26659,1,
42691,51380,2,
53457,35819,3,
40438,21533,3,
37459,40602,2,
52314,12316,3,
51632,44387,3,
55473,36021,3,
24613,34528,2,
3210,28464,1,
1790,2410,1,
40623,32730,3,
10726,29202,1,
24733,60208,2,
32602,40133,2,
11996,32279,1,
29538,58992,2,
56953,43283,3,
26291,59963,2,
50154,58036,2,
732,41766,2,
23036,62892,2,
45599,37792,3,
455,9019,1,
40984,29922,3,
20143,42716,2,
34393,38955,2,
54242,5253,3,
61069,37926,3,
62193,16057,3,
33252,4368,3,
48485,52817,2,
29626,34411,2,
38263,31177,3,
5075,34139,2,
56390,54869,3,
6810,47861,2,
42548,4405,3,
20526,11794,1,
8263,31706,1,
50498,23678,3,
2989,47621,2,
62213,50069,3,
30419,36053,2,
48549,4248,3,
42400,43621,2,
33569,44368,2,
60609,52624,3,
5747,40410,2,
7715,11744,1,
50518,44189,3,
1788,56264,2,
19745,45517,2,
27155,4526,1,
61826,23548,3,
54028,26206,3,
48665,16287,3,
39420,61946,2,
23085,7044,1,
28809,57979,2,
48136,12442,3,
56401,45372,3,
30656,17307,1,
5225,10063,1,
23377,24414,1,
53782,41598,3,
34935,46837,2,
51001,39223,3,
17061,5855,1,
38631,12224,3,
13800,11479,1,
24381,52610,2,
4546,36394,2,
7527,1355,1,
61740,52369,3,
30566,53164,2,
12113,6633,1,
49421,2838,3,
63158,62293,3,
25661,28957,1,
3816,3246,1,
11871,46375,2,
10953,15671,1,
26532,19568,1,
16438,32515,1,
646,29695,1,
16271,10886,1,
42119,25915,3,
55373,30778,3,
49996,19964,3,
54744,64090,2,
37734,36193,3,
1557,12553,1,
4226,60113,2,
35202,37749,2,
63691,63711,2,
58071,26843,3,
12220,39417,2,
6771,37974,2,
40607,43301,2,
53251,1785,3,
21378,7467,1,
9039,58271,2,
20839,39148,2,
62206,32869,3,
16091,16341,1,
3774,22971,1,
57953,53653,3,
41005,48005,2,
9788,33951,2,
15460,23745,1,
12171,54029,2,
50706,27277,3,
61148,29168,3,
34418,34726,2,
29317,63279,2,
43417,5546,3,
11637,18032,1,
39140,46506,2,
22367,47536,2,
33921,19958,3,
34134,7830,3,
52060,2831,3,
40007,3468,3,
55020,49717,3,
18668,54329,2,
28326,54287,2,
15134,10484,1,
32021,11846,1,
31908,8483,1,
48860,21276,3,
24044,28874,1,
55845,24166,3,
40246,52646,2,
60213,55132,3,
40765,27799,3,
43317,48947,2,
51791,62525,2,
58475,46195,3,
22370,60424,2,
17766,13172,1,
13990,41765,2,
58070,62597,2,
63374,50930,3,
31276,10397,1,
65129,25861,3,
54555,56715,2,
46051,57556,2,
11441,8999,1,
50468,31124,3,
10379,41692,2,
64860,22755,3,
28517,15257,1,
48112,51012,2,
39962,56323,2,
35992,3992,3,
53419,17767,3,
61725,52982,3,
3852,39388,2,
65170,60095,3,
62897,39045,3,
2611,10919,1,
31793,13035,1,
17463,33042,2,
53859,46797,3,
51547,24616,3,
37589,8193,3,
26078,5707,1,
3978,17949,1,
65327,4323,3,
40523,33309,3,
23465,4294,1,
28684,6204,1,
51690,53132,2,
44320,10904,3,
64459,20899,3,
17999,14728,1,
17146,9460,1,
10484,16014,1,
16299,6252,1,
19139,16229,1,
64508,36034,3,
20459,52881,2,
24815,23353,1,
25740,20333,1,
60441,29513,3,
16601,64413,2,
36718,48229,2,
13652,39016,2,
44743,32082,3,
35575,33362,3,
16643,34491,2,
31035,13830,1,
13548,41717,2,
29264,50539,2,
23614,22830,1,
35829,47197,2,
18794,58985,2,
22986,45189,2,
48904,27406,3,
41987,51246,2,
35338,45029,2,
981,3107,1,
57884,37325,3,
38160,41194,2,
46542,6016,3,
39606,7153,3,
39532,28985,3,
10876,22906,1,
29094,42511,2,
45450,41046,3,
14697,32585,1,
27389,13522,1,
58505,22037,3,
44757,37956,3,
36138,50269,2,
22129,29504,1,
52209,56740,2,
20932,16458,1,
33152,33047,3,
61130,23944,3,
59838,35417,3,
17166,31725,1,
25320,8868,1,
40228,33462,3,
60538,14404,3,
57981,13896,3,
1120,11922,1,
17403,25028,1,
13058,11494,1,
49685,40678,3,
18721,3888,1,
36747,63480,2,
3218,57132,2,
32740,34801,2,
54083,59748,2,
21835,60688,2,
22072,62829,2,
61297,55950,3,
55358,58643,2,
5014,22053,1,
38570,623,3,
50135,13971,3,
23631,37122,2,
57966,18527,3,
63867,51819,3,
11131,5748,1,
21955,19265,1,
26224,46182,2,
51901,6432,3,
3690,4214,1,
31017,55063,2,
38616,17306,3,
21501,29146,1,
57436,3629,3,
44899,35193,3,
26561,12298,1,
15275,8843,1,
14177,37680,2,
30368,46328,2,
43382,20534,3,
51171,33504,3,
38939,27684,3,
44848,15937,3,
44528,53135,2,
42396,26720,3,
10428,24312,1,
38220,33303,3,
34167,19652,3,
5427,6279,1,
15248,46448,2,
59571,62932,2,
58212,22207,3,
40292,16876,3,
57908,47861,3,
33587,11124,3,
64524,33155,3,
42407,50537,2,
64113,34465,3,
57108,8726,3,
60616,35765,3,
39141,22599,3,
26045,43669,2,
20070,3088,1,
32555,19957,1,
29087,18537,1,
23635,41363,2,
58423,62334,2,
22605,27896,1,
53360,60293,2,
3334,5081,1,
20647,58972,2,
58700,1899,3,
65014,33372,3,
64162,19523,3,
12515,37655,2,
38374,55436,2,
31013,39150,2,
51200,30380,3,
37896,32433,3,
13876,34972,2,
62189,11458,3,
25523,32925,2,
46560,15714,3,
30868,9217,1,
55385,8742,3,
50270,46386,3,
12433,22204,1,
174,62007,2,
52228,53622,2,
42677,27986,3,
9757,48723,2,
32929,9607,3,
45047,46440,2,
65044,27933,3,
8925,2545,1,
47442,7283,3,
8424,33631,2,
2244,51111,2,
47563,52798,2,
28388,11773,1,
33759,14007,3,
14557,25081,1,
7105,51967,2,
41544,14751,3,
1862,55331,2,
25306,28234,1,
10890,53195,2,
41218,29707,3,
14412,2569,1,
58042,30854,3,
51434,33350,3,
48132,10680,3,
3516,41689,2,
43231,56605,2,
26751,28391,1,
46771,28713,3,
35121,56959,2,
24440,49925,2,
5764,3388,1,
16144,65274,2,
20400,61371,2,
6564,61970,2,
34943,41141,2,
1,43449,2,
55971,64152,2,
15660,7817,1,
59858,7918,3,
7878,13172,1,
8762,49367,2,
38886,33526,3,
27436,33923,2,
13449,29976,1,
57906,35170,3,
53690,57677,2,
54493,16744,3,
5400,3986,1,
55806,3011,3,
44112,17478,3,
40217,42426,2,
62400,8875,3,
43345,26788,3,
49495,6660,3,
17166,30762,1,
46927,49591,2,
10773,30795,1,
45182,33022,3,
61421,7889,3,
36406,7928,3,
26807,63517,2,
60934,57386,3,
40655,925,3,
5074,42702,2,
39914,24618,3,
41727,9071,3,
19586,7483,1,
38868,33712,3,
48317,27055,3,
20514,13656,1,
61490,50559,3,
22748,17370,1,
40992,36787,3,
9302,36622,2,
15880,18015,1,
49952,39372,3,
45767,4751,3,
14294,63379,2,
29842,50779,2,
1101,28807,1,
47218,18316,3,
7418,52039,2,
46633,32135,3,
34174,52370,2,
12191,15740,1,
30631,25765,1,
44847,23544,3,
7265,12991,1,
14996,65369,2,
35934,32593,3,
35372,35538,2,
1142,36274,2,
11995,65004,2,
63476,44643,3,
29402,28872,1,
61815,52024,3,
11287,26995,1,
239,16122,1,
10511,8999,1,
52205,43602,3,
23360,33863,2,
13177,8204,1,
25741,27745,1,
59603,29453,3,
46920,14229,3,
14610,43137,2,
2739,53540,2,
52596,37152,3,
32799,29452,3,
7370,21650,1,
30485,15594,1,
53342,19016,3,
47384,8340,3,
27952,54114,2,
22520,16149,1,
10367,2409,1,
21437,46348,2,
60639,65006,2,
57262,398,3,
15207,63351,2,
59384,42761,3,
49840,36907,3,
19425,25058,1,
15275,56099,2,
6833,21659,1,
23184,48503,2,
941,54765,2,
26730,30787,1,
5054,8463,1,
26619,63818,2,
52661,1281,3,
32512,59400,2,
42054,54208,2,
47896,36140,3,
57107,16019,3,
12238,41719,2,
65154,32998,3,
55678,54504,3,
50212,14188,3,
42803,13729,3,
8160,34152,2,
35736,14862,3,
25667,46690,2,
31653,55583,2,
20107,24242,1,
53166,18351,3,
41315,6543,3,
37353,26715,3,
19292,26518,1,
58264,28520,3,
21650,56587,2,
51317,27407,3,
6438,49958,2,
22025,22693,1,
43093,35897,3,
31479,12184,1,
31344,65178,2,
20618,54062,2,
4598,50814,2,
12022,11388,1,
34443,13112,3,
35603,50682,2,
27304,16533,1,
64164,8898,3,
63249,45374,3,
39498,45892,2,
59805,60247,2,
30414,47624,2,
3781,31954,1,
35170,43741,2,
65527,43283,3,
19694,36701,2,
15060,9720,1,
61603,50131,3,
22427,14938,1,
45664,61405,2,
53128,50310,3,
63894,30282,3,
30194,19297,1,
25031,47128,2,
33101,8481,3,
464,28320,1,
50049,51929,2,
58243,4406,3,
31522,21566,1,
52578,45789,3,
63862,62295,3,
13918,1249,1,
13172,25634,1,
31225,13143,1,
13831,45106,2,
10570,8436,1,
24657,43758,2,
41867,8105,3,
14524,18162,1,
63319,41969,3,
44038,3496,3,
27583,39136,2,
34726,28217,3,
63167,60210,3,
2855,19785,1,
21737,39424,2,
32364,15162,1,
27674,7145,1,
54504,64213,2,
8629,12212,1,
34883,36522,2,
53938,16342,3,
65266,55151,3,
10860,22611,1,
1483,59964,2,
11016,20183,1,
7561,43381,2,
55525,9511,3,
40907,55200,2,
8300,56865,2,
2331,53153,2,
15386,62963,2,
2008,18943,1,
5830,28244,1,
19006,6956,1,
58454,59331,2,
26583,41733,2,
29050,37187,2,
44289,47604,2,
30999,53237,2,
366,17515,1,
42106,24717,3,
40110,14762,3,
47495,23702,3,
48716,55040,2,
57454,65004,2,
10472,60671,2,
55457,13044,3,
45669,45123,3,
27409,5722,1,
54576,15324,3,
26102,9601,1,
53505,65390,2,
62624,41186,3,
37840,42899,2,
13334,55789,2,
21948,43800,2,
31614,21070,1,
36136,35873,3,
60831,30864,3,
41567,2126,3,
36590,32393,3,
37981,59239,2,
18929,15887,1,
37548,54325,2,
508,24778,1,
27248,44919,2,
4737,2121,1,
34559,6453,3,
24448,899,1,
12470,32976,2,
27091,14216,1,
42713,59543,2,
45137,16655,3,
43958,44467,2,
1309,31994,1,
7251,4545,1,
25741,38450,2,
14185,63340,2,
18816,28512,1,
18796,16346,1,
28946,48973,2,
36319,31405,3,
32249,65299,2,
14404,9993,1,
61973,22876,3,
49483,38875,3,
33506,8771,3,
50996,43564,3,
58335,65466,2,
2667,57460,2,
49189,21110,3,
20947,8724,1,
49836,40876,3,
19549,21099,1,
15117,46166,2,
55246,12102,3,
8879,64162,2,
28371,27270,1,
1210,704,1,
58046,48963,3,
37175,36943,3,
61354,54990,3,
29245,38411,2,
43972,11859,3,
20485,26998,1,
19693,53751,2,
53079,8360,3,
16930,44746,2,
48046,31874,3,
10286,28877,1,
31963,63983,2,
45994,24296,3,
28220,42210,2,
17489,27308,1,
43953,4168,3,
30744,46622,2,
28383,26149,1,
48817,9716,3,
9602,56191,2,
41033,13047,3,
65479,62429,3,
9396,4488,1,
54277,59507,2,
35423,29288,3,
56111,14154,3,
18098,37961,2,
63478,55032,3,
7101,6590,1,
61554,52156,3,
59729,7072,3,
16550,58119,2,
49653,15353,3,
62047,10957,3,
46655,4606,3,
13622,21037,1,
48018,9148,3,
18337,33093,2,
3402,50798,2,
41080,24125,3,
27075,43703,2,
11853,58847,2,
38625,36385,3,
61551,30289,3,
44016,34718,3,
9111,60091,2,
47361,43266,3,
47733,61179,2,
34356,15255,3,
57519,49823,3,
20342,45646,2,
54535,31442,3,
37812,34872,3,
32181,29434,1,
18570,42545,2,
47151,1066,3,
1505,38661,2,
35809,52135,2,
1815,50531,2,
5532,49446,2,
12696,15217,1,
14271,7552,1,
43773,57293,2,
55633,39681,3,
60203,63583,2,
50333,59551,2,
41209,53041,2,
1031,16798,1,
12880,45622,2,
61976,64385,2,
6884,10964,1,
4129,33886,2,
61157,13924,3,
7365,48080,2,
20816,32044,1,
53850,51511,3,
49072,370,3,
11020,37377,2,
44948,33948,3,
1795,47892,2,
7151,60575,2,
38684,45237,2,
19247,18464,1,
64747,34928,3,
18640,44022,2,
9995,45273,2,
18327,2322,1,
3833,19263,1,
58328,17896,3,
9233,48014,2,
1900,23266,1,
56654,29461,3,
805,60787,2,
8687,15059,1,
19464,59871,2,
30504,19091,1,
11402,59334,2,
42873,18931,3,
42111,47615,2,
58967,61718,2,
42154,26218,3,
18750,24247,1,
52471,59046,2,
52569,25009,3,
55004,32493,3,
1881,58464,2,
57194,11383,3,
2337,24668,1,
55044,43290,3,
65383,49502,3,
30413,50730,2,
34680,26233,3,
15940,27817,1,
50080,210,3,
9622,25954,1,
49932,59281,2,
58269,10106,3,
59406,6344,3,
57514,20616,3,
38426,34650,3,
12653,5459,1,
38641,34379,3,
16307,61100,2,
21699,6653,1,
6349,546,1,
15683,47142,2,
46026,19047,3,
24574,34725,2,
58334,20416,3,
41054,33139,3,
5535,21700,1,
41527,60495,2,
26612,14402,1,
60874,36083,3,
11239,61738,2,
42635,36064,3,
22688,30138,1,
38445,35358,3,
2888,4941,1,
15274,31352,1,
48293,47253,3,
1117,3332,1,
28824,30753,1,
54106,64789,2,
50645,38249,3,
33178,23012,3,
30346,49872,2,
4009,7794,1,
36034,54097,2,
55275,38294,3,
18359,1724,1,
11953,60968,2,
29029,17355,1,
33691,5040,3,
44563,1906,3,
17939,22556,1,
8607,36120,2,
34014,47977,2,
41152,47035,2,
32519,42535,2,
34460,36900,2,
8861,48212,2,
12616,49309,2,
50201,1544,3,
6693,21229,1,
12123,3017,1,
31030,6503,1,
37255,44186,2,
25801,39024,2,
41290,25629,3,
26912,63934,2,
55616,28491,3,
42484,36641,3,
36480,48802,2,
39425,44729,2,
11153,60632,2,
59108,16087,3,
56907,33120,3,
33292,7150,3,
38246,40530,2,
63877,40780,3,
16560,55704,2,
44499,61844,2,
58685,26971,3,
9264,32795,2,
15624,64526,2,
57049,57508,2,
18364,36020,2,
31564,43834,2,
26825,17426,1,
12426,22007,1,
27870,10,1,
10712,60172,2,
5994,27210,1,
42126,34160,3,
42707,40961,3,
10711,56542,2,
5232,19534,1,
46990,52776,2,
45950,49042,2,
11673,47357,2,
14495,65011,2,
57167,49312,3,
8597,63384,2,
47860,31043,3,
60236,7540,3,
4923,20463,1,
33384,19896,3,
47451,1841,3,
57562,41791,3,
49220,63230,2,
55627,2935,3,
62420,23170,3,
42830,42663,3,
51514,56001,2,
63909,56998,3,
20445,45391,2,
53783,53315,3,
29812,12923,1,
50336,7178,3,
47656,19119,3,
54765,29466,3,
26601,32504,1,
30592,15683,1,
2637,19672,1,
58844,34192,3,
5290,23009,1,
31647,62210,2,
24135,49102,2,
25198,62236,2,
12988,58877,2,
26888,25726,1,
44784,50575,2,
44026,65469,2,
11866,10634,1,
11450,29992,1,
40525,30916,3,
26910,46642,2,
42907,56196,2,
33679,10665,3,
49349,6903,3,
37456,39419,2,
25980,27915,1,
